id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
41935943,Heated Pool + Spa - The Catalina | Professionally Cleaned + Hosted By GuestSpaces,138398089,GuestSpaces,,78741,30.22324,-97.73792,Entire home/apt,1086,2,18,2021-06-27,1.25,30,312
41936322,WanderJaunt | Argon | 1BR | North Austin,104309976,WanderJaunt,,78758,30.37494,-97.7182,Entire home/apt,105,1,12,2021-05-31,0.72,142,113
41936739,"Westlake Hills Studio - ""Treehouse""",62418932,Graham,,78746,30.29605,-97.84402,Entire home/apt,500,3,1,2020-02-29,0.06,2,0
41940143,Charming Central Austin Bungalow,61316047,Lauren,,78751,30.31619,-97.71836,Entire home/apt,250,2,0,,,1,0
41941892,Gorgeous Modern Home in East Austin!,12399505,Jay,,78702,30.27248,-97.72677,Entire home/apt,800,4,1,2021-05-25,0.67,1,352
41943972,WorldMark Austin - 2Bed/2Bath,262977661,At Home,,78701,30.2725,-97.74642,Entire home/apt,183,2,0,,,6,17
41951303,Charming Apartment in historic Central Austin,1660476,Mark,,78705,30.29815,-97.7398,Entire home/apt,82,30,1,2020-11-01,0.12,2,210
41952467,2 BDR Presidential Condo at Wyndham Austin,14269516,Kelly,,78701,30.27229,-97.74641,Private room,600,2,0,,,2,351
41954932,POOL!  Perfect South Austin retreat!,28996772,Tracy,,78745,30.21563,-97.79148,Entire home/apt,399,3,8,2021-06-21,0.65,1,4
41956831,Garden home 1.5 miles from The Domain,1290259,Rani And Maribel,,78758,30.39523,-97.70223,Entire home/apt,229,2,23,2021-07-04,5.85,2,19
41960538,LIVING LOCAL DOJO | Up to 9 Beds | Rooftop Deck | City Core Location,210733801,Above Vacation,,78704,30.24984,-97.7446,Entire home/apt,727,1,0,,,41,277
41961328,Bright and Modern House in Central Austin,1217290,Jacki,,78723,30.29976,-97.6878,Entire home/apt,140,7,0,,,1,0
41963611,**Females Only- Room w/Sofa Sleeper and City Views,22531936,Dawn,,78741,30.22457,-97.72339,Private room,56,1,1,2020-03-13,0.06,3,87
41979499,Comfy & Cozy in the Heart of South Austin,312055064,Jenna,,78745,30.20949,-97.79886,Entire home/apt,300,2,0,,,1,0
41981667,WanderJaunt | Walton | 2BR | Central Austin,104309976,WanderJaunt,,78751,30.30755,-97.71294,Entire home/apt,100,1,29,2021-06-06,2.15,142,215
41982770,SXSW UT West,302669163,Halim,,78705,30.29175,-97.7441,Shared room,22,31,0,,,1,0
41982896,Graffiti Quad A,216773995,Elizabeth,,78703,30.28688,-97.7598,Entire home/apt,115,20,8,2021-06-22,1.01,4,58
41983016,"WOW Oasis - Hot Tub, Bars, Restaurants",1739801,Terry,,78704,30.23917,-97.76094,Entire home/apt,479,2,53,2021-06-27,3.26,2,303
41983088,"New & Trendy Stay, just minutes to Downtown, ATX!",332366950,Rainboat,,78704,30.23895,-97.78136,Entire home/apt,124,2,87,2021-06-21,5.08,1,136
41983797,4 mins drive to 6th street and Downtown Austin,102651609,Efren,,78705,30.28611,-97.749,Shared room,50,1,1,2020-03-11,0.06,1,0
41984005,Hudson Bend Ranch - La Rosa,71296881,Steven,,78734,30.41776,-97.93585,Entire home/apt,100,3,37,2021-06-25,2.18,5,76
41999462,SXSW & ACL 3 Bedroom 2.5 Bath  - for professionals,28654087,Meagan,,78704,30.24572,-97.74179,Entire home/apt,1000,3,0,,,2,188
42001266,Sunny Austin bungalow in quiet neighborhood,18686753,Victoria,,78757,30.33024,-97.72905,Entire home/apt,102,2,23,2021-06-05,2.21,1,19
42004504,Majestic and Spacious home.,332781686,Swati,,78739,30.18826,-97.92536,Entire home/apt,480,2,0,,,1,0
42006011,Presidential Suite in Beautiful Downtown Austin,14618819,Brad,,78701,30.27258,-97.74678,Entire home/apt,656,2,0,,,3,362
42015065,"Wyndham Austin Resort - Downtown, One Bedroom - #1",143084296,David,,78701,30.27212,-97.74836,Private room,299,5,0,,,1,0
42018969,Classic Eastside Austin 1 Bedroom,28825700,Caty,,78702,30.25955,-97.73019,Entire home/apt,300,1,1,2020-02-24,0.06,1,0
42020382,"Large, stunning home with pool and hot tub",1739118,Amanda,,78759,30.38248,-97.75234,Entire home/apt,500,4,7,2021-06-28,0.53,1,93
42024407,Modern East Side Home - Perfect for WFH!,28975574,Caitlin,,78702,30.26208,-97.70884,Entire home/apt,272,3,1,2020-03-14,0.06,1,67
42039191,COVID & SXSW Friendly! King Size Bed & Grand Piano,333156797,Debbie,,78745,30.20291,-97.83359,Private room,350,2,0,,,1,365
42049599,Cozy North Austin Stay,55682626,Agnes,,78717,30.49567,-97.77615,Entire home/apt,95,30,1,2020-12-18,0.15,1,90
42051643,Brand new modern and cosy home at SoCo. Long stay.,47151899,Ivette,,78704,30.24244,-97.75662,Entire home/apt,160,30,5,2021-05-05,0.38,1,9
42052028,1 Bedroom High-Rise Loft in Downtown Austin,14618819,Brad,,78701,30.27207,-97.7464,Entire home/apt,493,2,3,2020-08-02,0.18,3,362
42063586,Eastside Architect's bright contemporary house,574942,Alice,,78722,30.29037,-97.71933,Entire home/apt,175,3,0,,,1,0
42063868,Hip and Comfortable Private Studio on East Side,7872852,Simon,,78721,30.27039,-97.69351,Private room,55,2,3,2020-03-13,0.18,1,0
42065134,STAY HERE! WalkerVr - Downtown Austin,15864252,Walker Luxury Vacation,,78702,30.25671,-97.71615,Entire home/apt,674,2,3,2021-05-03,0.25,14,316
42065879,Eastside Haven,302228444,Ben,,78702,30.26351,-97.7188,Entire home/apt,399,1,12,2020-12-31,0.94,2,0
42067837,Private Room in Northwest Austin,134466834,Stacey,,78717,30.47804,-97.76913,Private room,25,1,2,2020-03-09,0.12,2,0
42068339,Domain My Capital Housing,306354806,My Capital Housing,,78758,30.40137,-97.72149,Entire home/apt,124,1,77,2021-06-21,4.53,3,39
42068848,Heart of Zilker Zen Zone,8009174,Casie,,78704,30.26394,-97.76373,Entire home/apt,370,2,0,,,1,0
42072226,Upscale Luxury Home Close to Downtown Austin,39876349,Ellen,,78721,30.28031,-97.69594,Entire home/apt,400,2,4,2021-07-05,2.93,1,157
42074207,"New, modern casita in Austin hills with views",42825608,Peter,,78730,30.36225,-97.80508,Entire home/apt,91,2,74,2021-07-05,74,1,173
42074243,South Austin Oasis,21850429,Erik,,78741,30.23222,-97.71018,Private room,65,1,0,,,1,87
42076971,2-Story Santa Fe Style Treehouse Escape,305273836,Cary,,78734,30.34387,-97.95851,Entire home/apt,250,2,15,2021-07-05,0.88,2,93
42087537,Creekside Cottage,38951031,Ben,,78756,30.32387,-97.74373,Entire home/apt,190,2,0,,,1,0
42091432,"ARRIVE Austin, Studio",330222299,Arrive,,78702,30.26065,-97.72315,Private room,10000,1,0,,,1,365
42095887,WanderJaunt | Dennard | 2BR | East Riverside,104309976,WanderJaunt,,78741,30.24109,-97.72461,Entire home/apt,112,1,41,2021-07-05,2.47,142,246
42111438,Mid Week avail during ACL. Music everywhere free!!,42418328,Carol,,78704,30.25911,-97.77567,Entire home/apt,120,3,6,2021-03-28,0.46,3,77
42112542,July 9-15 available!!  78704 Walk to Zilker Park.,42418328,Carol,,78704,30.25908,-97.77598,Entire home/apt,124,3,7,2020-11-14,0.43,3,71
42112575,Modern Studio on South Congress,131628190,Tamara,,78745,30.20147,-97.77786,Entire home/apt,68,2,11,2021-03-08,0.68,1,0
42113036,Rustic Renovated Private Suite near Domain & Apple,72723169,Charlotte,,78727,30.41643,-97.69413,Entire home/apt,77,1,30,2021-06-05,2.71,1,279
42113880,Trendy 2BR Condo | SXSW | Central Austin,190666127,Katherine,,78705,30.28897,-97.73421,Entire home/apt,200,1,0,,,1,0
42118859,800 Private Room in Great Community,8167447,Martin,,78751,30.32123,-97.7242,Private room,30,30,1,2021-03-01,0.23,76,204
42122720,The Redbud Ranch - Tranquil 3BR/2BA Urban Getaway!,2157243,Sean,,78746,30.29513,-97.82216,Entire home/apt,243,2,27,2021-07-06,9.42,8,200
42135545,Cozy Downtown Condo/Perfect for a Couple,20902376,Bonnie,,78741,30.23458,-97.73054,Entire home/apt,82,2,47,2021-06-17,5.26,1,105
42137090,East Austin Modern,118565935,Renters Club,,78702,30.2763,-97.71089,Entire home/apt,464,1,0,,,74,329
42138413,One bedroom in Casa de Jazmín,111311575,Robert,,78704,30.25673,-97.76682,Private room,50,2,1,2020-03-09,0.06,1,0
42141152,Sublime & Spacious 2 BR walkable 2 South Congress.,283063263,Dolce,,78704,30.25665,-97.74651,Entire home/apt,252,1,7,2020-04-22,0.42,3,0
42142951,Bright and spacious South Austin suite,1802999,Rachel,,78745,30.22436,-97.78945,Entire home/apt,222,1,23,2021-07-04,1.35,1,3
42145069,Beautiful Bohemian Studio,253240528,Matt,,78758,30.39652,-97.72336,Entire home/apt,95,2,41,2021-06-01,7.83,1,350
42153097,"Casa South Awesome - New, Bright and Fully Stocked",334493464,Victor & Nancy,,78748,30.16131,-97.83629,Entire home/apt,120,2,0,,,1,0
42161558,Tranquil North Austin Private Home | Near Domain,5829161,Truong-An,,78727,30.42546,-97.7155,Entire home/apt,355,3,4,2021-03-20,0.25,1,33
42179515,SXSW Spot,105317558,Gabby,,78701,30.27088,-97.74864,Entire home/apt,220,2,0,,,2,0
42180458,Entire furnished luxury apartment magnificent view,101816582,Hank,,78730,30.3685,-97.8032,Entire home/apt,50,5,3,2020-03-12,0.18,1,0
42194705,Room in Cute Tarrytown House,85424227,Matthew,,78703,30.28769,-97.7663,Private room,41,32,44,2021-07-05,2.61,2,69
42197584,Corporate Tranquility and Comfort,224969510,Edie,,78728,30.43815,-97.68303,Entire home/apt,155,7,13,2021-06-04,0.80,1,54
42199972,Matisse - Tarrytown with pool,118565935,Renters Club,,78703,30.29455,-97.77206,Entire home/apt,1607,1,10,2021-06-20,0.81,74,317
42200892,Prestigious Old West Austin Hike Shoal Creek Trail to Downtown with Parking,326151129,Austin - Austin Vacay,,78703,30.29962,-97.75321,Entire home/apt,178,1,69,2021-06-25,4.21,2,327
42201597,Beautiful ensuite bedroom at the Domain!!,263308521,Marina,,78758,30.40247,-97.72595,Private room,50,3,1,2020-02-29,0.06,1,0
42206397,Modern Apartment SXSW/Ready,330074169,Stefen,,78744,30.17742,-97.77864,Entire home/apt,125,2,0,,,1,0
42208836,"SXSW! Condo Hotel Downtown, 1-bdrm suite w/kitchen",36694646,Judy,,78701,30.27071,-97.74862,Entire home/apt,300,3,0,,,3,0
42209030,"SXSW! Downtown Condo Hotel, 1 bdrm, ADA-Compliant",36694646,Judy,,78701,30.27093,-97.7485,Entire home/apt,300,3,0,,,3,0
42222230,Exquisite Huge Home | Pool | Spa | Golf | Views ★,33001,Luke,,78741,30.23007,-97.71048,Entire home/apt,1566,2,6,2021-06-27,3.60,1,332
42223732,Boho staycation in Austin with super hosts,31491089,Nadia,,78728,30.44243,-97.68155,Private room,39,10,0,,,1,0
42226681,KEEPING AUSTIN WEIRD....7 Street Station,43818296,Thomas,,78702,30.2605,-97.71372,Entire home/apt,73,2,28,2021-07-05,13.33,1,75
42244632,Lush Cottage | Porch | Super Hip Refuge,37996316,Christof,,78741,30.22903,-97.69619,Entire home/apt,100,1,79,2021-07-07,30.00,1,157
42246883,"Charming, remodeled back house w/ private entrance",15320889,Samantha,,78702,30.2571,-97.71778,Entire home/apt,52,1,75,2021-07-01,4.58,2,260
42248379,Cozy Riverside Loft - Minutes to Downtown Austin!,335610591,Jason,,78741,30.23539,-97.72887,Entire home/apt,107,30,91,2021-07-07,9.96,1,245
42248745,2 Story Home + Loft with Theater 10 min from DT,12883370,Mike,,78747,30.15032,-97.74616,Entire home/apt,333,3,1,2021-05-07,0.47,2,358
42250128,Mid Century Modern Gem,9166757,Brian,,78723,30.31116,-97.66876,Entire home/apt,350,1,0,,,1,0
42252485,"Wyndham Austin Resort in Austin, TX",246225955,Michael,,78701,30.27164,-97.74757,Entire home/apt,260,2,1,2020-03-14,0.06,4,44
42253349,1bed Apartment,335689977,Lisa,,78741,30.22651,-97.71921,Entire home/apt,125,2,0,,,1,0
42254418,Delux Accommodations | Domain & Q2 STADIUM,335703023,Alexander,,78727,30.42694,-97.72931,Entire home/apt,298,3,19,2021-07-05,5.28,1,338
42255019,Only 6 minutes from downtown!,32372508,Jordan,,78741,30.22477,-97.73798,Entire home/apt,99,2,1,2020-03-15,0.06,1,0
42255222,Bedroom with Balcony in an authentic Austin Condo,310554538,Sammy,,78753,30.35389,-97.68666,Private room,32,4,0,,,5,0
42255600,Bedroom with Balcony in an Authentic Austin Condo,310554538,Sammy,,78753,30.35349,-97.68698,Private room,32,4,0,,,5,0
42259356,Stay Positive! Motivational Condo - Close to UT/DT,36968694,Bernard,,78705,30.29946,-97.73924,Entire home/apt,98,1,6,2021-06-19,0.96,2,338
42271787,Naaman's Charming Abode,3584400,Naaman,,78702,30.27562,-97.71717,Entire home/apt,350,2,0,,,1,87
42271874,WanderJaunt | Jones | 1BR | East Riverside,104309976,WanderJaunt,,78741,30.24227,-97.72245,Entire home/apt,103,1,26,2021-06-27,1.79,142,260
42276701,Walk or Jog Lady Bird Lake like an Austinite with Parking,50214619,Ames - Austin Vacay,,78703,30.27972,-97.77068,Entire home/apt,83,1,77,2021-05-27,4.59,13,349
42279053,"The Austin Spot! Fun, Spacious and Great Location!",44380797,Lynn,,78704,30.25543,-97.74616,Entire home/apt,245,1,103,2021-07-05,6.72,2,243
42284214,★Capital of Texas - Luxury★,99292666,Akanksha,,78748,30.17894,-97.79115,Entire home/apt,211,2,5,2021-07-07,0.31,1,103
42290817,Full Service Downtown Austin VIP,25966755,Lee,,78701,30.26457,-97.7432,Entire home/apt,499,1,2,2021-01-31,0.32,3,89
42291433,Experience Modern Luxury Downtown Austin,25966755,Lee,,78701,30.26375,-97.74219,Private room,419,1,7,2021-05-23,0.77,3,87
42293006,Light filled room in North Austin -- King Bed,202289793,Navid,,78753,30.39654,-97.65618,Private room,45,1,0,,,2,6
42294925,Cozy room for SXSW,195821677,Sandra,,78758,30.39481,-97.70275,Private room,40,1,0,,,1,0
42298938,📷 Insta-worthy 6BR Home ♫ Rainey Street—6 min walk,293556347,UrbanStay,,78702,30.25636,-97.73381,Entire home/apt,419,3,58,2021-06-27,3.88,9,90
42300085,Ultra Modern Luxury Downtown,25966755,Lee,,78701,30.26458,-97.74585,Private room,429,1,1,2021-06-16,1,3,263
42300681,New Listing. Hot Downtown/East Austin Location.,50676650,Kevin,,78702,30.25823,-97.73085,Entire home/apt,99,30,5,2021-06-25,1.27,1,99
42306695,Spacious home in eclectic Austin neighborhood,93919049,Brad,,78751,30.31563,-97.72331,Entire home/apt,550,5,0,,,1,0
42307076,Sublet - 650SqFt 1 Bedroom apt w/Patio - $1081/mo,35650336,Blake,,78745,30.19904,-97.77187,Entire home/apt,1081,1,0,,,1,89
42308418,Cute 3 Bedroom in NE Austin,97701606,Mathew,,78753,30.40044,-97.65355,Entire home/apt,150,14,11,2021-02-17,2.24,2,223
42311508,Austin Suite in the Heart of Downtown,124842203,Kristina,,78701,30.26471,-97.74557,Entire home/apt,236,2,3,2020-03-29,0.19,1,0
42313303,Private Room in Cozy East Side Bugalow,233892049,Alice,,78702,30.25043,-97.7216,Private room,60,1,1,2020-03-08,0.06,3,0
42314179,Historic Hillside Downtown Home,12399486,Julie,,78703,30.27399,-97.75524,Entire home/apt,180,60,0,,,18,126
42315253,East Austin Train Depot Home,138153890,Francois,,78702,30.26877,-97.72722,Entire home/apt,450,4,0,,,1,0
42316774,"Cute 1-bedroom, Minutes from Downtown",31219972,Laura Rose,,78705,30.29772,-97.73318,Entire home/apt,62,2,0,,,1,0
42317364,"New Construction, 2BR/2.5B Home in East Austin",26330467,Alex,,78702,30.27702,-97.70667,Entire home/apt,165,1,27,2021-05-02,2.32,1,307
42317808,★ Nomad Studio | 5 Min to Domain | 12 min to DT ★,343395452,Heather,,78757,30.3506,-97.73362,Entire home/apt,155,1,74,2021-07-05,6.02,4,180
42327347,Lux east Austin apartment,336543891,Inga,,78702,30.26075,-97.7265,Entire home/apt,290,2,0,,,1,0
42333359,"Brand New, Quiet and Clean Bedroom / Bath",336618445,Lena,,78723,30.29698,-97.69964,Private room,150,3,0,,,1,178
42333408,Hip South Austin Gem!,2476440,Michelle,,78745,30.21752,-97.77858,Entire home/apt,125,28,5,2021-05-31,0.65,4,197
42335050,"Kids, Friends, & Pets Oh My!  Huge House Big BYard",202289793,Navid,,78753,30.39435,-97.65835,Entire home/apt,529,1,0,,,2,36
42336387,Hyde Park Private Creekside Cabin,3365184,David,,78751,30.30874,-97.72687,Entire home/apt,99,30,2,2021-06-27,0.12,1,258
42338770,Beautiful Home 10 minutes from DT,44081985,Lissette,,78747,30.15082,-97.74406,Entire home/apt,189,3,0,,,2,168
42339321,Private Master in South Austin House,11553775,Liz,,78749,30.20244,-97.84677,Private room,80,1,2,2021-06-28,2,1,32
42349472,"Bright, new, spacious ATX Home in great location",86851970,Sage,,78704,30.24809,-97.77397,Entire home/apt,900,3,26,2021-05-23,1.90,1,324
42351709,WanderJaunt | Carolyn | 2BR | Hyde Park,104309976,WanderJaunt,,78751,30.30402,-97.72538,Entire home/apt,10000,1,20,2021-06-20,1.22,142,0
42352624,Tarrytown Carriage House,6932708,Blake,,78703,30.29148,-97.76402,Entire home/apt,750,2,0,,,2,359
42353836,Quaint East Side Jungle Abode!,24153952,Kenneth,,78721,30.2821,-97.69189,Entire home/apt,72,1,2,2020-03-02,0.12,2,0
42354184,South central Austin,336870668,Jennah,,78745,30.20641,-97.83478,Entire home/apt,70,2,2,2020-03-15,0.12,1,0
42354784,Quaint East Side Jungle Abode  1br/1.5bath,24153952,Kenneth,,78721,30.28226,-97.6928,Private room,75,1,1,2020-03-05,0.06,2,0
42355378,Great 4 Events Modern Beautiful 2BDRM Close to ALL,336870653,Dwell,,78704,30.24887,-97.75506,Entire home/apt,386,1,37,2021-01-31,2.27,1,119
42358640,"Cozy, Modern East Austin Residence",31401444,Sarah,,78721,30.27962,-97.69386,Entire home/apt,325,2,1,2020-05-24,0.07,1,0
42360456,Amazing lakefront home w/ free WiFi and fantastic views - close to Austin!,174776495,Vacasa Texas,,78734,30.40502,-97.91215,Entire home/apt,216,1,18,2021-06-21,1.39,2,352
42364078,Luxury Living in Austin - Your reTREAT from home!,29004680,Travis,,78751,30.31361,-97.73483,Entire home/apt,97,2,1,2020-03-01,0.06,1,0
42365628,New! Spacious 4BR House with 2-Car Garage & Sauna,5529724,Michael & Deborah,,78704,30.24874,-97.75878,Entire home/apt,600,3,29,2021-06-28,4.53,1,38
42367241,"Techy, chic 3br in a quiet area with google fiber",18519261,Eran,,78744,30.2002,-97.73042,Entire home/apt,120,2,1,2020-03-13,0.06,1,0
42378752,Wanna getaway to Austin for a retreat?,335598543,Sharon,,78745,30.20863,-97.81787,Entire home/apt,110,1,6,2020-05-17,0.36,1,0
42379568,ACL - Cute and Comfy Home,246369666,Alberto,,78721,30.26926,-97.68668,Entire home/apt,499,2,0,,,3,0
42379791,Luxury Retreat/ Minutes from Downtown,337094154,Lisa,,78731,30.33355,-97.76763,Entire home/apt,1614,2,7,2020-12-29,0.55,1,239
42381582,Modern boho room & bath 20 minutes from Downtown!,33828831,Kaylee,,78724,30.30551,-97.62258,Private room,71,1,13,2021-06-10,13,1,74
42382842,"Staycation! CasaAzul: 2 Master Suites, Wrap-around Porch, Sun Room,  Private Retreat Mins to Lake!",177821967,ITrip Vacations,,78738,30.33617,-98.00311,Entire home/apt,1117,3,2,2020-09-27,0.15,18,322
42383368,Hill Country Retreat with Easy Access to Austin,13435359,Rich,,78737,30.14275,-97.96062,Entire home/apt,56,5,7,2021-06-20,0.44,1,88
42384230,En Suite Complete on South 3rd Street,117615048,Lisa,,78704,30.24872,-97.76075,Entire home/apt,162,2,30,2021-06-21,1.86,2,56
42384378,Luxury Townhouse Convenient to Downtown & Airport,12092276,Jonathan,,78741,30.22118,-97.69753,Entire home/apt,350,2,0,,,1,0
42384705,The Honeysuckle Rose:Cozy S.Austin Getaway“VooDoo”,11737894,Lacy,,78748,30.16978,-97.82819,Entire home/apt,153,1,116,2021-07-02,39.10,2,126
42384778,THE ABOVE SUNRISE ESTATE ON LAKE AUSTIN,210733801,Above Vacation,,78732,30.35013,-97.91645,Entire home/apt,2199,1,0,,,41,0
42387044,Modern & Chic 2B/2B near Downtown,267854797,Mo,,78741,30.23612,-97.7286,Entire home/apt,90,30,0,,,32,32
42389545,Lazy Loft in Clarksville,69944354,Leen,,78703,30.2826,-97.76097,Entire home/apt,95,1,1,2020-09-07,0.10,1,0
42389784,Private Room in Downtown East Austin Home,25663562,Todd,,78702,30.25793,-97.72531,Private room,200,2,1,2020-03-16,0.06,1,0
42390679,Hip Airy Cottage | Cool Cherrywood Local | Snacks,4489322,Michu And Lope,,78722,30.28627,-97.71254,Private room,115,2,49,2021-06-27,10.07,1,138
42401505,SXSW Dream Location,290573682,Lindsey,,78704,30.25143,-97.7774,Entire home/apt,900,7,0,,,3,179
42401941,SXSW dream location!,290573682,Lindsey,,78704,30.25124,-97.77789,Entire home/apt,349,7,0,,,3,179
42402659,Charming 1B/1B near Rainey,267854797,Mo,,78741,30.23779,-97.72874,Private room,43,1,0,,,32,13
42404922,Room with Queen Bed in Cute Tarrytown House,85424227,Matthew,,78703,30.28815,-97.7658,Private room,51,32,37,2021-06-30,7.21,2,66
42409811,Walk to Everything! Stylish E. Austin Studio,202987779,Dio,,78702,30.26198,-97.73282,Entire home/apt,88,1,1,2020-03-02,0.06,1,0
42410086,Clermont Lounge: Easy access to DT ATX & Eastside,62842577,Sahar,,78721,30.26786,-97.69331,Private room,75,2,0,,,1,0
42412334,Spacious Two Bedroom Home Close to Downtown,67129001,Adam,,78745,30.22034,-97.7867,Entire home/apt,137,1,41,2021-07-05,2.51,1,60
42412407,Private Room - just off 6th St,116982413,Kendall,,78703,30.27672,-97.76628,Private room,200,1,0,,,1,0
42412967,♥♥ Luxury retreat with Pool/Spa in Lakeway! ♥♥,105768199,Nicholas,,78734,30.36103,-97.9978,Entire home/apt,696,2,4,2021-07-05,4,1,92
